period,branch_id,branch_name,customer_segment,product_type,budget_revenue,actual_revenue,budget_trade_volume,actual_trade_volume,budget_commission_rate,actual_commission_rate,total_variance,volume_effect,rate_effect,mix_effect,explanation
2025-12,B001,深圳营业部,INSTITUTION,ETF,2125393.03,1548466.83,9473474865.22,7843127734.82,0.00022435,0.00019743,-576926.2,-365768.38,-211137.0,-20.82,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,RETAIL,STOCK,36988454.03,27843132.75,114161895160.31,94434719676.61,0.000324,0.00029484,-9145321.28,-6391604.86,-2753716.43,0.0,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,RETAIL,FUND,10841443.42,8160918.22,37179161259.11,30754602193.53,0.0002916,0.00026536,-2680525.2,-1873401.42,-807000.76,-123.01,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,RETAIL,BOND,5101855.73,3840432.1,21870094858.3,18090942466.78,0.00023328,0.00021228,-1261423.63,-881600.67,-379909.79,86.83,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,RETAIL,ETF,10841443.42,8160918.22,40806396503.9,33755051188.02,0.00026568,0.00024177,-2680525.2,-1873401.42,-807083.27,-40.5,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,HNW,STOCK,16512702.69,12429969.98,58555683307.91,48437261232.3,0.000282,0.00025662,-4082732.71,-2853395.03,-1229337.69,0.01,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,HNW,FUND,4839930.1,3643267.06,19069858548.55,15774586991.36,0.0002538,0.00023096,-1196663.04,-836339.92,-360291.57,-31.55,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,HNW,BOND,2277614.16,1714478.62,11217563852.09,9279168818.45,0.00020304,0.00018477,-563135.54,-393571.73,-169530.41,-33.4,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,HNW,ETF,4839930.1,3643267.06,20930332553.29,17313571088.08,0.00023124,0.00021043,-1196663.04,-836339.92,-360295.41,-27.7,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,INSTITUTION,STOCK,12549654.05,8769931.17,55042342309.44,43709784536.03,0.000228,0.00020064,-3779722.88,-2583823.17,-1195899.7,-0.0,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,INSTITUTION,FUND,3678346.88,2570497.07,17925667035.64,14234987301.01,0.0002052,0.00018058,-1107849.81,-757327.48,-350465.39,-56.94,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,INSTITUTION,BOND,1730986.77,1209645.68,10544510020.96,8373521941.77,0.00016416,0.00014446,-521341.09,-356389.4,-164958.38,6.7,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B002,上海营业部,INSTITUTION,ETF,3678346.88,2570497.07,19674512600.09,15623766549.88,0.00018696,0.00016452,-1107849.81,-757327.48,-350597.32,74.99,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,RETAIL,STOCK,18522723.51,15335036.89,50148157661.05,43247771166.89,0.00036936,0.00035459,-3187686.62,-2548726.76,-638769.58,-190.28,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,RETAIL,FUND,5429074.13,4494752.19,16331775483.48,14084523176.96,0.00033242,0.00031913,-934321.94,-747031.61,-187183.31,-107.02,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,RETAIL,BOND,2554858.42,2115177.5,9606926754.99,8285013633.5,0.00026594,0.0002553,-439680.92,-351549.58,-88152.55,21.2,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,RETAIL,ETF,5429074.13,4494752.19,17925119433.09,15458622999.1,0.00030288,0.00029076,-934321.94,-747052.44,-187358.51,89.01,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,HNW,STOCK,8269073.0,6845998.61,25721889377.82,22182557399.43,0.00032148,0.00030862,-1423074.39,-1137824.44,-285267.69,17.74,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,HNW,FUND,2423693.81,2006585.8,8376860525.34,7224204517.06,0.00028933,0.00027776,-417108.01,-333497.96,-83584.05,-26.0,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,HNW,BOND,1140561.79,944275.67,4927565014.91,4249532068.86,0.00023147,0.00022221,-196286.12,-156944.29,-39350.67,8.83,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,HNW,ETF,2423693.81,2006585.8,9194115210.74,7929004957.74,0.00026361,0.00025307,-417108.01,-333495.71,-83571.71,-40.58,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,INSTITUTION,STOCK,6284495.48,4578603.87,24178576015.15,20017539797.24,0.00025992,0.00022873,-1705891.61,-1081536.53,-624347.07,-8.01,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,INSTITUTION,FUND,1842007.3,1342004.58,7874248893.82,6519122156.19,0.00023393,0.00020586,-500002.72,-317004.8,-182991.76,-6.16,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,INSTITUTION,BOND,866826.96,631531.57,4631911114.01,3834777738.94,0.00018714,0.00016469,-235295.39,-149175.54,-86090.76,-29.09,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B003,北京营业部,INSTITUTION,ETF,1842007.3,1342004.58,8642468298.1,7155134073.87,0.00021313,0.00018756,-500002.72,-316995.54,-182956.78,-50.4,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,RETAIL,STOCK,14248248.86,11796182.22,36646730598.46,31604140468.11,0.0003888,0.00037325,-2452066.64,-1960559.04,-491444.38,-63.21,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,RETAIL,FUND,4176210.87,3457501.69,11934759007.16,10292536167.77,0.00034992,0.00033592,-718709.18,-574646.62,-144095.51,32.94,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,RETAIL,BOND,1965275.7,1627059.62,7020446474.8,6054433039.87,0.00027994,0.00026874,-338216.08,-270425.8,-67809.65,19.37,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,RETAIL,ETF,4176210.87,3457501.69,13099125739.57,11296686037.8,0.00031882,0.00030606,-718709.18,-574653.83,-144145.71,90.36,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,HNW,STOCK,6360825.38,5266152.78,18796765314.56,16210330407.27,0.0003384,0.00032486,-1094672.6,-875249.57,-219487.87,64.85,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,HNW,FUND,1864379.85,1543527.54,6121551922.37,5279226377.85,0.00030456,0.00029238,-320852.31,-256538.67,-64300.98,-12.66,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,HNW,BOND,877355.23,726365.9,3600912895.51,3105427281.09,0.00024365,0.0002339,-150989.33,-120725.07,-30277.92,13.66,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,HNW,ETF,1864379.85,1543527.54,6718776500.16,5794272853.74,0.00027749,0.00026639,-320852.31,-256540.52,-64316.43,4.64,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,INSTITUTION,STOCK,4834227.29,3522002.98,17668959395.68,14628202159.52,0.0002736,0.00024077,-1312224.31,-831951.18,-480243.88,-29.25,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,INSTITUTION,FUND,1416928.69,1032311.22,5754258807.02,4763973883.37,0.00024624,0.00021669,-384617.47,-243847.76,-140775.43,5.72,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,INSTITUTION,BOND,666789.97,485793.51,3384858121.78,2802337578.45,0.00019699,0.00017335,-180996.46,-114750.72,-66247.26,1.52,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B004,广州营业部,INSTITUTION,ETF,1416928.69,1032311.22,6315649910.15,5228751823.21,0.00022435,0.00019743,-384617.47,-243845.59,-140758.0,-13.89,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,RETAIL,STOCK,12823423.97,10616564.0,32982057538.61,28443726421.3,0.0003888,0.00037325,-2206859.97,-1764503.14,-442299.95,-56.89,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,RETAIL,FUND,3758589.78,3111751.52,10741283106.44,9263282551.0,0.00034992,0.00033592,-646838.26,-517181.95,-129685.96,29.65,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,RETAIL,BOND,1768748.13,1464353.66,6318401827.32,5448989735.88,0.00027994,0.00026874,-304394.47,-243383.22,-61028.69,17.44,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,RETAIL,ETF,3758589.78,3111751.52,11789213165.61,10167017434.02,0.00031882,0.00030606,-646838.26,-517188.44,-129731.14,81.33,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,HNW,STOCK,5724742.84,4739537.5,16917088783.1,14589297366.55,0.0003384,0.00032486,-985205.34,-787724.62,-197539.09,58.36,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,HNW,FUND,1677941.87,1389174.78,5509396730.13,4751303740.06,0.00030456,0.00029238,-288767.09,-230884.8,-57870.88,-11.41,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,HNW,BOND,789619.7,653729.31,3240821605.96,2794884552.98,0.00024365,0.0002339,-135890.39,-108652.56,-27250.12,12.3,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,HNW,ETF,1677941.87,1389174.78,6046898850.14,5214845568.36,0.00027749,0.00026639,-288767.09,-230886.47,-57884.79,4.16,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,INSTITUTION,STOCK,4350804.56,3169802.68,15902063456.12,13165381943.57,0.0002736,0.00024077,-1181001.88,-748756.06,-432219.49,-26.33,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,INSTITUTION,FUND,1275235.82,929080.1,5178832926.32,4287576495.03,0.00024624,0.00021669,-346155.72,-219462.98,-126697.89,5.15,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,INSTITUTION,BOND,600110.97,437214.16,3046372309.6,2522103820.61,0.00019699,0.00017335,-162896.81,-103275.65,-59622.53,1.37,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B005,杭州营业部,INSTITUTION,ETF,1275235.82,929080.1,5684084919.13,4705876640.89,0.00022435,0.00019743,-346155.72,-219461.03,-126682.2,-12.49,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,RETAIL,STOCK,11398599.09,9436945.78,29317384478.77,25283312374.49,0.0003888,0.00037325,-1961653.31,-1568447.23,-393155.51,-50.57,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,RETAIL,FUND,3340968.7,2766001.35,9547807205.73,8234028934.22,0.00034992,0.00033592,-574967.35,-459717.29,-115276.41,26.35,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,RETAIL,BOND,1572220.56,1301647.69,5616357179.84,4843546431.89,0.00027994,0.00026874,-270572.87,-216340.64,-54247.72,15.49,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,RETAIL,ETF,3340968.7,2766001.35,10479300591.65,9037348830.24,0.00031882,0.00030606,-574967.35,-459723.06,-115316.57,72.28,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,HNW,STOCK,5088660.31,4212922.22,15037412251.65,12968264325.82,0.0003384,0.00032486,-875738.09,-700199.66,-175590.3,51.87,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,HNW,FUND,1491503.88,1234822.03,4897241537.89,4223381102.28,0.00030456,0.00029238,-256681.85,-205230.93,-51440.78,-10.13,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,HNW,BOND,701884.18,581092.72,2880730316.41,2484341824.87,0.00024365,0.0002339,-120791.46,-96580.06,-24222.33,10.93,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,HNW,ETF,1491503.88,1234822.03,5375021200.13,4635418282.99,0.00027749,0.00026639,-256681.85,-205232.41,-51453.14,3.71,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,INSTITUTION,STOCK,3867381.83,2817602.38,14135167516.55,11702561727.62,0.0002736,0.00024077,-1049779.45,-665560.94,-384195.1,-23.4,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,INSTITUTION,FUND,1133542.95,825848.97,4603407045.62,3811179106.7,0.00024624,0.00021669,-307693.98,-195078.21,-112620.34,4.57,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,INSTITUTION,BOND,533431.98,388634.81,2707886497.42,2241870062.76,0.00019699,0.00017335,-144797.17,-91800.58,-52997.81,1.22,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B006,成都营业部,INSTITUTION,ETF,1133542.95,825848.97,5052519928.12,4183001458.57,0.00022435,0.00019743,-307693.98,-195076.47,-112606.4,-11.11,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B007,武汉营业部,RETAIL,STOCK,15673073.74,12975800.44,40311403658.3,34764554514.92,0.0003888,0.00037325,-2697273.3,-2156614.95,-540588.82,-69.53,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B007,武汉营业部,RETAIL,FUND,4593831.96,3803251.85,13128234907.88,11321789784.55,0.00034992,0.00033592,-790580.11,-632111.28,-158505.06,36.22,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B007,武汉营业部,RETAIL,BOND,2161803.27,1789765.58,7722491122.28,6659876343.85,0.00027994,0.00026874,-372037.69,-297468.38,-74590.62,21.31,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B007,武汉营业部,RETAIL,ETF,4593831.96,3803251.85,14409038313.52,12426354641.58,0.00031882,0.00030606,-790580.11,-632119.21,-158560.29,99.38,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-12,B007,武汉营业部,HNW,STOCK,6996907.92,5792768.06,20676441846.01,17831363448.0,0.0003384,0.00032486,-1204139.86,-962774.53,-241436.66,71.33,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
